280, 1042.181000
281, 1080.916000
282, 957.848000
283, 955.617000
284, 987.946000
285, 1065.486000
286, 982.556000
287, 1033.105000
288, 983.401000
289, 987.076000
290, 982.852000
291, 1019.894000
292, 1032.054000
293, 982.812000
294, 979.506000
295, 1086.304000
296, 991.674000
297, 978.566000
298, 975.357000
299, 984.519000
300, 976.103000
301, 1012.416000
302, 1023.125000
303, 990.655000
304, 1187.742000
305, 977.877000
306, 1021.977000
307, 982.388000
308, 988.207000
309, 979.839000
310, 981.692000
311, 987.768000
312, 1580.902000
313, 1496.297000
314, 1618.857000
315, 1511.944000
316, 1588.995000
317, 1546.936000
318, 1732.216000
319, 1464.335000
320, 1526.008000
321, 1462.918000
322, 1525.711000
323, 1466.341000
324, 1574.390000
325, 1483.526000
326, 1486.335000
327, 1527.658000
328, 1472.334000
329, 1664.425000
330, 1523.026000
331, 1525.202000
332, 1614.446000
333, 1567.875000
334, 1619.379000
335, 1753.968000
336, 1531.696000
337, 1474.119000
338, 1469.172000
339, 1547.610000
340, 1481.983000
341, 1617.501000
342, 1495.976000
343, 1525.478000
344, 1501.799000
345, 1527.604000
346, 1545.321000
347, 1771.048000
348, 1542.980000
349, 1483.172000
350, 1464.424000
351, 1586.229000
352, 1516.778000
353, 1537.424000
354, 1516.105000
355, 1567.723000
356, 1503.863000
357, 1526.217000
358, 1867.171000
359, 1442.764000
360, 1607.748000
361, 1476.632000
362, 1466.672000
363, 1485.255000
364, 1578.034000
365, 1575.490000
366, 1511.483000
367, 1590.216000
368, 1534.983000
369, 1470.737000
370, 1528.435000
371, 1492.206000
372, 1540.278000
373, 1523.305000
374, 1510.707000
375, 1549.379000
376, 1752.293000
377, 1511.984000
378, 1499.397000
379, 1522.783000
380, 1506.872000
381, 1516.309000
382, 1603.367000
383, 1534.648000
384, 1664.185000
385, 1598.288000
386, 1524.621000
387, 1746.960000
388, 1472.507000
389, 1587.194000
390, 1527.948000
391, 1530.824000
392, 1470.144000
393, 1514.567000
394, 1516.202000
395, 1512.080000
396, 1519.057000
397, 1482.300000
398, 1911.047000
399, 13348.405000
400, 2802.223000
401, 2783.675000
402, 2273.766000
403, 2267.529000
404, 1972.553000
405, 2068.321000
406, 1802.890000
407, 1713.252000
408, 1751.989000
409, 1551.286000
410, 1546.115000
411, 1596.943000
412, 1441.617000
413, 1462.759000
414, 1450.551000
415, 1437.430000
416, 1456.866000
417, 1744.598000
418, 1541.120000
419, 1454.624000
420, 1480.074000
421, 1435.507000
422, 1435.456000
423, 1534.815000
424, 1499.347000
425, 1504.962000
426, 1475.179000
427, 1505.475000
428, 1522.245000
429, 1512.922000
430, 1510.993000
431, 1438.423000
432, 1437.160000
433, 1512.077000
434, 1425.547000
435, 1680.727000
436, 1450.549000
437, 1430.829000
438, 1482.111000
439, 1431.628000
440, 1438.329000
441, 1544.103000
442, 1428.888000
443, 1440.997000
444, 1454.415000
445, 1475.291000
446, 1438.956000
447, 1724.939000
448, 1528.171000
449, 1458.810000
450, 1442.688000
451, 1452.810000
452, 1438.289000
453, 1449.161000
454, 1491.890000
455, 1546.782000
456, 1468.898000
457, 1469.033000
458, 1497.059000
459, 1738.094000
460, 1530.013000
461, 1469.554000
462, 1500.501000
463, 1500.767000
464, 1481.259000
465, 1564.854000
466, 1511.914000
467, 1521.502000
468, 1489.897000
469, 1523.199000
470, 1464.796000
471, 1564.960000
472, 1533.812000
473, 1457.083000
474, 1506.245000
475, 1513.844000
476, 1500.153000
477, 1740.300000
478, 1451.535000
479, 1464.570000
480, 1547.814000
481, 1526.134000
482, 1473.721000
483, 1573.642000
484, 1471.596000
485, 1507.231000
486, 1515.230000
487, 1503.390000
488, 1513.111000
489, 1864.471000
490, 1438.591000
491, 1515.742000
492, 1493.027000
493, 1509.999000
494, 1533.338000
495, 1511.163000
496, 1514.179000
497, 1530.946000
498, 1516.807000
499, 1521.587000
500, 1644.568000
